datetime,subjID,sex,CODED,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,LANGUAGE,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,professor_int_rating,professor_acc_rating,soccer.hooligan_int_rating,soccer.hooligan_acc_rating,correct_raw,skipped_raw,CORRECT_PCT,correct_skip_pct,COUNTRY,test_cond,enough_males
20161101-114946,par85,female,0,soccer hooligan,"In my daily life I probably have a part time job or a full time job that does not pay very well. Possibly i do not like to think about my carrer/ professional future as I dont have many ideas about it. I hang out with my mates a lot, oftentimes complaining about the surrounding reality, the police and the government. My activities and hobbies include spending time with other, mostly male, friends, drinking, smoking cigarretes and weed. I do not really have any productive hobbies, though I go to the gym occasionally. I am passionate about the soccer team that I am a fan of, hence my hobbies also include going to their games with friends and possibly getting drunk and starting fights with the fans of the opposing team afterwards. My personal characteristics include being loud, rude, violent, sexist and racist, as well as having a strong sense of group belonging and discriminating towards other out-groups. ",Zaire,FALSE,HTML,FALSE,Capybara,TRUE,Mars,FALSE,6,FALSE,Pakistan,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,General Motors,TRUE,180,TRUE,Venus,TRUE,Alexander Popov,FALSE,Radiation,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,Colorado River,FALSE,In the nose,FALSE,Siberia,TRUE,Saturn,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,19,psychology,polish,1,1st year,social psychology,cognitive psychology,The purpose of the first task was to determine how soccer hooligans are viewed by other people and what stereotypes are attributed to them. I have no idea about the purpose of the second task.,1,if you are less knowledgeable (ie score lower in the general knowledge questions) you may be more prone to stereotyping and viewing the given social group through the prism of your social stereotypes.,0,NA,no,1,80,20,50,15,19,0,63.33333333,63.33333333,UK,0,1
20161101-190030,par86,female,1,professor,"My typical weekday would start with my alarm clock. In bed, I would have a look on the general news and also check on whether there is anything interesting going in my field or topics that are related to my research (8am). After having coffee and breakfast (occasionally on the way or if I have the time, at home) I walk to my university. As I enter the office and open my laptop, I see a ton of emails with questions from students and colleagues. I sit at my computer for several hours till I have lunch. Usually, I make a packed lunch but occasionally I go out with my colleagues so we chat (perhaps gossip) about some annoying students, the workload and now and then complain that we are underpaid.

After having my lectures and preparing for upcoming classes, I continue my research. 
I read A LOT ..
(not enough time) ",Zaire,FALSE,ASCII,TRUE,Coypu,FALSE,Mars,FALSE,12,TRUE,India,TRUE,Arm,TRUE,Robin Hood,FALSE,Brass,FALSE,Pillar,FALSE,Isobars,TRUE,21,TRUE,Chrysler,FALSE,180,TRUE,Mercury,FALSE,Mikhail Gorbachev,TRUE,Rainfall,FALSE,Deep Blue,TRUE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,Rio Grande,TRUE,In the lungs,FALSE,Siberia,TRUE,Saturn,FALSE,Beethoven,FALSE,Relative humidity,FALSE,Keratin,TRUE,France,TRUE,18,BSC Psychology and Language Sciences,ENGLISH,1,1st year,psychology (?),cognitive science,"put yourself in anothe perspective, looking at imagination and how the natrue of the task (writing or multiple choice) influences our behaviour
",1,"the nature of the task, but unsure
",0,NA,"no, except that I would love to know what it is really about",0,60,13,38,8,15,0,50,50,UK,0,1
20161102-105940,par87,female,0,soccer hooligan,"I have a room filled with soccer related posters of the teams that I like and also drawers of clothes filled with soccer jersey. I also constantly look up on soccer shoes, trying to follow the latest trends. 
A persoanl attribute will be spending a lot of time discussing about soccer with my friends and also saving money to go to soccer tournaments/leagues. 
I would spend a lot of my time, trying to improve my football skills, if I have any. 
I would drink before |I go and watch matches, just to get opumped up and use that time to hangout with friends and be loud.",Uganda,FALSE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,12,TRUE,Pakistan,FALSE,Foot,FALSE,Guy Fawkes,TRUE,Bronze,TRUE,Iceberg,FALSE,Isotherms,FALSE,21,TRUE,Chrysler,FALSE,180,TRUE,Mercury,FALSE,Alexander Popov,FALSE,Pressure,FALSE,Blue Knight,FALSE,Continental Abyss,FALSE,Fascist,TRUE,X Rays,FALSE,Pablo Picasso,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,Greece,FALSE,18,BA Linguistics,ENGLISH,1,1st year,An imaginative task. To put yourself in others situation. ,To test on general knowledge and the knoweledge people acquire.,Psychological thinking?,0,NA,0,NA,it is pretty interesting :),0,70,18,50,15,15,0,50,50,UK,0,1
20161102-121635,par88,female,1,professor,"As a university professor, I spend most of time doing readings and lab experiments everyday besides teaching my students and checking what they've learned so far. Yet I believe I'll spend more time in my research works. There could be various seminors for different professors from the same or similar areas every week and I have to take my time participating in all these. I can be le",Uganda,FALSE,ASCII,TRUE,Capybara,TRUE,Uranus,FALSE,6,FALSE,India,TRUE,Arm,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Ford,FALSE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,22,MA Linguistics,Chinese,1,1st year,Cognitive Psychology,School Psychology,To understand how a person reflects upon a certain topic.,1,"Professors are supposed occupations yet general knowledge is what taught or happened to come across, but the professor one must be based upon already accumulated knowledge. ",0,NA,"I'm kind of confused what does all the tasks helps in pilot test. 
",0,68,15,30,4,25,0,83.33333333,83.33333333,UK,0,1
20161102-135445,par89,Female,1,professor,"Daily life: writing up experiments and conducting experiments, possibly giving lectures, attending meetings
Activites: creating lectures and general admin work, perhaps other activites such as reading and researching 
Characterists/attributes: intelligent, hard-working, critical thinker, analytical 
Passions/hobbies: which ever subject I teach, perhaps other hobbies such as sport ",Zimbabwe,FALSE,ASCII,TRUE,Capybara,TRUE,Uranus,FALSE,8,FALSE,Bangledesh,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Venus,TRUE,Boris Yeltsin,FALSE,Radiation,TRUE,Blue Knight,FALSE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,18,"Psychology
",ENGLISH,1,1st year,Unsure,Unsure,No idea,1,Thinking like a professor may make someone feel more intelligent and therefore try harder in the quiz,0,NA,No,1,93,25,23,9,19,0,63.33333333,63.33333333,UK,0,1
20161102-151711,par91,female,1,professor,"If I am a University professor, most of my time should be contributed to the research I conduct I think. Another important aspect of my life should be involved in education, to educate university students of the materials I am an expert on. So I would be analyzing all the teaching materials as well. I should be mannered, respectful and professional, I should be aware of my position and wordings all the time. My typical passion should be related to the subject field I love and the connections of it with other fields, such as Psychology with Philosophy etc. A lot of my extra time might be contributed to reading academic papers and books, allowing me to continue learn as a professor, and also to continue grow as a person. Academic discussions with other professors should be another great time to spend in my daily life. My hobbies do not have to typically relate back to the subject I am an expert in but could just be a childhood hobby that I have kept for my life because professors are still human beings like everyone else. ",Uganda,FALSE,Morse Code,FALSE,Muskrat,FALSE,Uranus,FALSE,12,TRUE,Bangledesh,FALSE,Leg,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Cyclones,FALSE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Mercury,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Blue Knight,FALSE,Continental Rise,FALSE,Fascist,TRUE,Penicillin,TRUE,Paul Cezanne,FALSE,Colorado River,FALSE,In the spine,FALSE,Kazakhstan,FALSE,Mars,FALSE,Tchaikovsky,TRUE,Relative humidity,FALSE,Collagen,FALSE,Greece,FALSE,18,Psychology,Cantonese,1,1st year,Sorry I did not understand this part,Testing the scale levels? I did not understand this part,To test the experimental structure and scales for future experiments?,1,no idea,0,NA,no,0,90,25,47,19,8,0,26.66666667,26.66666667,UK,0,1
20161102-160048,par92,female,1,professor,"as  a professor, every day i need to go to university to give lectures to students and take part in the reaserch group to discuss the topic that we are concerned. The tipical activity i would do is giving lectures and help students solve their acdemic problems. as a unviversity professor, i should be ",Zimbabwe,FALSE,ASCII,TRUE,Beaver,FALSE,0,FALSE,8,FALSE,India,TRUE,Neck,FALSE,Sweeney Todd,FALSE,Brass,FALSE,Wave,TRUE,Cyclones,FALSE,21,TRUE,0,FALSE,180,TRUE,Saturn,FALSE,Alexander Popov,FALSE,Pressure,FALSE,Deep Blue,TRUE,Continental Abyss,FALSE,Fascist,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Beethoven,FALSE,Relative humidity,FALSE,Collagen,FALSE,Spain,FALSE,23,"linguistics
","Chinese
",1,4th year or higher,transpositon consideration,have specific knowledge in specific gender or major,no idea,0,NA,0,NA,no,0,69,15,31,3,10,2,33.33333333,35.71428571,UK,0,1
20161103-112531,par95,female,1,professor,"Everyday is different as a university professor. Classes of people come and go, I teach lots of different people, and I always find something new to learn whether it be from my research or just browsing journals and articles. It can sometimes be hard to manage my time between my research and teaching, and i do not want to disappoint my classes by not being prepapred but at the same time I do not want to negelct my research. However, it is just about finding the right balance. As a professor I need to be enthusiastic about  my subject, as this is what I will live and breathe for the next couple of years. I also need to be dedicated to my work, and also generally an optimistic person as in the field of research especially there can be many disappointments. I also need to have an interest in current affairs to stay up to date with what is hppening",Zaire,FALSE,HTML,FALSE,Beaver,FALSE,Earth,TRUE,12,TRUE,Phillipines,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,180,TRUE,Venus,TRUE,Alexander Popov,FALSE,Radiation,TRUE,Deep Blue,TRUE,Continental Abyss,FALSE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Beethoven,FALSE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,18,Psychology,ENGLISH,1,1st year,Professor,Cognitive psychology,"Whether I could remember seemingly trivial information i.e. the field of reserach the researchers are investigating, after doing an unrelated task.",0,NA,0,NA,no,1,75,21,30,5,19,0,63.33333333,63.33333333,UK,0,1
20161103-115151,par96,Female,1,professor,"I spend most of my time preparing for teaching materials, and spending time on research. I am usually serious and professional, especially when I am in the university,encountering studends and colleauges everyday. However, outside of my working environment, I have a very lovely and warm family, we really like to go on picnics and day trips together, just spending the weekends together. I really like to read new articles and research from the internet, updating me on the new discoveries made everyday. I also like to spend time in the library, searching for sources that could help with my research.",Zimbabwe,FALSE,HTML,FALSE,Muskrat,FALSE,Uranus,FALSE,8,FALSE,Bangledesh,FALSE,Neck,FALSE,Robin Hood,FALSE,Brass,FALSE,Wave,TRUE,Cyclones,FALSE,21,TRUE,Ford,FALSE,180,TRUE,Mars,FALSE,Alexander Popov,FALSE,Rainfall,FALSE,Blue Knight,FALSE,Continental Abyss,FALSE,Republic,FALSE,Stethoscope,FALSE,Pablo Picasso,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,Greece,FALSE,18,Psychology and language sciences,Cantonese,1,1st year,Perception,Cognition,no idea,1,"perceived knowledge towards professors can yield expectations, which may affect performance on Task 2",0,NA,no,0,52,15,55,15,9,0,30,30,UK,0,1
20161103-143805,par97,female,0,soccer hooligan,"I usually meet my friends and we play soccer in the afternoon. After that, we go to a pub, have a couple of beers and watch football matches. I am quite social, I feel myself good if I am surrounded by a lot of people. I like to be the centre of attention, I am quite loud as well. ",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,12,TRUE,India,TRUE,Arm,TRUE,Sweeney Todd,FALSE,Bronze,TRUE,Iceberg,FALSE,Isobars,TRUE,25,FALSE,Ford,FALSE,360,FALSE,Saturn,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,King Blue,FALSE,Continental Abyss,FALSE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Grande,TRUE,In the throat,TRUE,Ukraine,FALSE,Saturn,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,Spain,FALSE,20,psychology,Hungarian,1,1st year,social psychology,cognitive psychology,no idea,1,no idea,1,it is more difficult to think about intellectual things after thinking about the opposite,no,1,80,21,30,9,18,0,60,60,UK,0,1
20161103-162851,par98,female,1,professor,"I wake up early and head into work, which is a large university. I have my own office and the first thing I do when I arrive is check my emails. I have some queries from the doctoral students I supervise, some memos and suggestions from my peer staff, and some general notifications from questions posted on the intranet forum.
My main task of the morning is teaching. I teach a two hour lecture for undergraduates, then straight afterwards I lead a tutorial for taught masters students. Although I go over topics that I know well, it is fruitful to have the input of these students.
In the afternoon, I work on my own research, which includes going down to the lab to collect experimental data. A lot of the tasks are computer-based, so I do some markign whilst I am waiting for participants to finish. After that, I read journals that are concerned with my topic of study in the hope that they will inspire me.",Zaire,FALSE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,6,FALSE,Bangledesh,FALSE,Foot,FALSE,Guy Fawkes,TRUE,Pewter,FALSE,Wave,TRUE,Isotherms,FALSE,21,TRUE,Ford,FALSE,180,TRUE,Venus,TRUE,Alexander Popov,FALSE,Radiation,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Democracy,FALSE,Penicillin,TRUE,Henri Matisse,FALSE,Rio Grande,TRUE,In the throat,TRUE,Ukraine,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Keratin,TRUE,France,TRUE,21,MA Linguistics,ENGLISH,1,1st year,Social Psychology,Cognitive Psychology,To access the level of imagination and fact-knowledge the participant has.,1,"Although they use different levels of cognition, they both involve memory and the ability to generate an answer from nothing.",0,NA,interesting,1,65,19,30,3,16,0,53.33333333,53.33333333,UK,0,1
20161103-153221,par99,Female,0,soccer hooligan,"In my daily life I watch football, meet my group of friends and enjouy drinking with them. We discuss, argue about our favorite teams and show that we are proud of who we are. We mostly meet up in public in a pub or somewehre social. I especially enjoy arguing with people and prove why my soccer team is the best and why it deserves to win. Mostly this ends up in fights and disagreements between people. But i learned i cant make my point by screaming and becoming aggressive towards others. my passions include mostly watching soccer rather than playing it myself. I like to judge players and teams. I enjoy the loud noise in the stadium and would always be present in the front rows next to other fans. ",Zimbabwe,FALSE,HTML,FALSE,Muskrat,FALSE,Earth,TRUE,12,TRUE,India,TRUE,Arm,TRUE,Guy Fawkes,TRUE,Solder,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,General Motors,TRUE,180,TRUE,Venus,TRUE,Nikita Krushchev,FALSE,Radiation,TRUE,Blue Knight,FALSE,Continental Abyss,FALSE,Republic,FALSE,X Rays,FALSE,Salvador Dali,FALSE,Rio Grande,TRUE,In the nose,FALSE,Kazakhstan,FALSE,Saturn,FALSE,Mozart,FALSE,Air pressure,TRUE,Keratin,TRUE,Spain,FALSE,18,"psychology
",german,1,1st year,perception and knowledge of stereotypes ,memory and decision ,"testing our knowledge, memory and decision according to our gender and age ",1,putting yourself into a certain situation to provide knowledge ,0,NA,no,1,70,16,20,13,15,0,50,50,UK,0,1
